100,359.58,24663.1
200,358.51,24942
300,360.98,25094.8
400,361.56,25020.1
500,361.03,25396.2
600,359.48,25337.8
700,359.88,24951.2
800,359.21,25475.6
900,360.39,25188
1000,360.03,24918.2
1100,357.6,25226.9
1200,356.93,25449.3
1300,359,25251.5
1400,359.44,25302.1
1500,359.33,25577.1
1600,357.1,25582
1700,358.59,25594.5
1800,357.59,25667.9
1900,358.31,25294.4
2000,357.25,25119.6
2100,359.23,25395.2
2200,361.73,25282
2300,357.19,25404.7
2400,356.53,25328.4
2500,358.9,25450.4
2600,358.21,25409
2700,357.72,25414.1
2800,357.95,25475.1
2900,358.91,25387.3
3000,360.61,25539.9
3100,358.61,25766.9
3200,359.99,25586.9
3300,359.42,25536.8
3400,357.32,25388.5
3500,357.67,25724.2
3600,358.84,26084.1
3700,360.65,25856.6
3800,358.51,25704.7
3900,360.65,25368.6
4000,359.22,25765.1
4100,358.6,25574.3
4200,360.24,25905
4300,359.6,25606.5
4400,358.77,25474.4
4500,359.31,25241
4600,359.85,25890.5
4700,357.38,25518.1
4800,361.39,25499.5
4900,360.67,25482.5
5000,360.13,25804.2
5100,360.44,25467.9
5200,358.76,25366.9
5300,359.41,25419.4
5400,360.19,25576.9
5500,360.16,25345.7
5600,360.19,25406.3
5700,358.76,25278.7
5800,361.38,25224.2
5900,360.21,25560.6
6000,360.67,25669.3
6100,360.54,25853.5
6200,361.42,25546
6300,360.33,25680
6400,360.83,25523.3
6500,362.19,25986.1
6600,361.08,25457.1
6700,360.17,25827.5
6800,361.23,25519.2
6900,362.87,25693.6
7000,362.41,25360.1
7100,361.57,25705.7
7200,362.85,25647.3
7300,362.05,26261.4
7400,362.83,25757.7
7500,362.13,25963.5
7600,362.58,25572.3
7700,362.14,25802
7800,362.64,25830.1
7900,362.53,25771.6
8000,361.75,25801.2
8100,363.03,25602.5
8200,362.53,25723
8300,363.1,25917
8400,360.99,25424.9
8500,362.55,26107.7
8600,362.59,25791.1
8700,362.49,25728
8800,361.81,25617.5
8900,362.32,25893.6
9000,361.77,25871.2
9100,362.43,25733
9200,362.68,25962.1
9300,363.62,25719.8
9400,362.96,25798.9
9500,361.84,25321.9
9600,362.15,25701.3
9700,362.86,26161.5
9800,362.27,25553.8
9900,363.42,25584.7
10000,362.37,25792.5
10100,361.38,25918.5
10200,361.51,25645.7
10300,362.02,26049.4
10400,362.17,25793.4
10500,361.17,25722.9
10600,361.66,25982.6
10700,362.06,25752.2
10800,361.2,25772.9
10900,361.69,25930
11000,360.64,25836.6
11100,361.27,25822.2
11200,364.02,25951.2
11300,361.36,25882
11400,362.24,26242.3
11500,362.06,25870.4
11600,362.61,25929.9
11700,361.86,25953.7
11800,362.65,25656
11900,361.35,26041.8
12000,361.52,25994.8
12100,362.39,26019.3
12200,360.96,25926.8
12300,361.48,25957.8
12400,361.78,25860.1
12500,362.13,26245
12600,361.83,26184.3
12700,362.45,25635.7
12800,361.26,25870.3
12900,361.54,25959.6
13000,361.4,25903
13100,361.16,25834.1
13200,362.48,26174.9
13300,360.56,26245.8
13400,362.55,26103.2
13500,359.75,26013.2
13600,362.27,26330.1
13700,360.5,25832.8
13800,361.71,25984.6
13900,361.25,26062
14000,361.96,26091
14100,359.73,26295.6
14200,361.1,26479.6
14300,361.39,26485
14400,361.14,25963.8
14500,360.83,26136.3
14600,360.99,26246
14700,359.24,26048.9
14800,362.19,26286.6
14900,361.5,26346.1
15000,361.57,26134.7
15100,361.13,26257.6
15200,359.72,26000.9
15300,360.04,26131.4
15400,360.64,26184.9
15500,361.3,26367.8
15600,360.04,25829.2
15700,360.6,26081.9
15800,361.46,26044
15900,361.88,26036.3
16000,360.31,26183.9
16100,361.24,26461.2
16200,361.38,26326.6
16300,361.03,26202.5
16400,359.3,26192.3
16500,361.14,26251.5
16600,360.02,26099
16700,360.82,26102.8
16800,360.11,25836.8
16900,361.01,25974.2
17000,360.75,26379.2
17100,360.64,26370
17200,360.82,25952.4
17300,360.64,26322.7
17400,360.65,26170.2
17500,360.17,26002.3
17600,359.95,26155.3
17700,360.67,26228.5
17800,359.94,26425.6
17900,360.22,26380.9
18000,360.65,26409
18100,361.41,26405
18200,360.51,26400.1
18300,361.62,26206.4
18400,358.58,25777.4
18500,358.19,26397.8
18600,359.82,25993.1
18700,361.32,26216.7
18800,360.95,26358.1
18900,359.69,26396.8
19000,359.89,26293.4
19100,360.16,26211
19200,359.46,26196.9
19300,361.68,26482.3
19400,361.22,26128.2
19500,359.64,26166.5
19600,360.52,26317
19700,359.76,26300.3
19800,361.06,26611.5
19900,360.11,26218.4
20000,360.04,26370.7
20100,361.27,26472.4
20200,361.17,26540.1
20300,361.63,26619.4
20400,360.15,26193.9
20500,361.72,26216
20600,361.03,26517.9
20700,360.6,26172.5
20800,360.41,26252.1
20900,360.87,26204.8
21000,360.42,26487.4
21100,360.67,26161.3
21200,361.45,26412.6
21300,358.47,25834.2
21400,359.97,26280
21500,360.68,26149.1
21600,361.42,26395.2
21700,361.38,26263.5
21800,359.7,26384.6
21900,361.01,26195.8
22000,361.49,26457.7
22100,361.14,26333.7
22200,360.53,26182.6
22300,360.18,26362.3
22400,360.08,26344.5
22500,360.37,26170.7
22600,360.92,26172.8
22700,360.77,26294.1
22800,360.01,26269.2
22900,360.08,26448.2
23000,361.14,26400.3
23100,361.02,26338.6
23200,361.1,26501.2
23300,359.48,26573
23400,360.3,26334.2
23500,361.37,26734
23600,360.38,25997.8
23700,360.66,26554
23800,360.38,26608.1
23900,360.97,26530.9
24000,360.35,26638.5
24100,360.84,26791.4
24200,359.42,26335.9
24300,358.75,26290.9
24400,359.73,26430.5
24500,361.19,26392.3
24600,360.72,26264.2
24700,360.26,26434.8
24800,360.8,26362.1
24900,359.36,26251.5
25000,361.29,26474.4
25100,359.26,26285.5
25200,358.99,26472
25300,359.74,26339.4
25400,360.26,26154.5
25500,361.21,26337.6
25600,361.15,26405.5
25700,359.65,26398.3
25800,360,26320.9
25900,361.11,26525
26000,360.22,26569.3
26100,360.12,26447.5
26200,361.19,26316.8
26300,359.65,26406
26400,360.09,26504.8
26500,360.51,26552.3
26600,361.57,26357.2
26700,360.2,26283.9
26800,360.42,26345
26900,360.54,26406.8
27000,359.81,26446.6
27100,359.83,26369.5
27200,359.71,26160.3
27300,358.14,26256.1
27400,359.33,26397.4
27500,360.43,26230.3
27600,359.2,26310.9
27700,359.4,26296.9
27800,360.72,26440.7
27900,360.66,26169.9
28000,359.36,26627.9
28100,360.72,26159.8
28200,359.81,26455.8
28300,359.56,26304.2
28400,360.39,26571.9
28500,358.67,26726.4
28600,359.79,26414.5
28700,358.91,26310
28800,359.59,26345.7
28900,360.03,26351
29000,360.32,26530.2
29100,359.31,26634.8
29200,358.89,26632.9
29300,359.5,26484.3
29400,360.13,26489
29500,359.47,26255.4
29600,359.23,26467.2
29700,360.32,26384.6
29800,358.26,26573.4
29900,358.28,26316.5
30000,358.31,26381.3
30100,358.31,26272.3
30200,360.23,26465.4
30300,359.63,26587.2
30400,357.7,26558.3
30500,359.62,26304.8
30600,359.25,26601
30700,358.56,26419.4
30800,359.19,26273.1
30900,359.47,26371.3
31000,359.26,26632.3
31100,358.17,26642.5
31200,359.08,26727.7
31300,359.56,26629.8
31400,359.96,26304.2
31500,358.87,26497.1
31600,359.59,26667.8
31700,358.91,26470.3
31800,358.64,26445.6
31900,358.14,26256.7
32000,358.21,26389.2
32100,358.72,26407.5
32200,359.38,26529.9
32300,357.7,26634.6
32400,357.96,26370
32500,357.3,26420.5
32600,358.02,26501.4
32700,358.54,26587.1
32800,358.61,26519.2
32900,358.46,26750.3
33000,358.66,26591.6
33100,357.8,26182.4
33200,358.59,26391.1
33300,359.61,26339.1
33400,357,26540.5
33500,358.7,26494.4
33600,357.9,26342.2
33700,358.77,26576.8
33800,359.03,26481.8
33900,359.23,26598.4
34000,359.21,26331
34100,358.41,26517.7
34200,358.31,26662.3
34300,358.47,26593.3
34400,358.48,26682.7
34500,359.21,26465.2
34600,359.36,26519.8
34700,359.39,26579.9
34800,360.09,26256.3
34900,358.83,26426.3
35000,357.87,26401.7
35100,358.72,26736.6
35200,358.61,26379.3
35300,358.37,26407.2
35400,358.85,26422.7
35500,358.46,26476
35600,358.04,26733.3
35700,359.02,26335.4
35800,359.72,26242.2
35900,358.97,26730.4
36000,358.83,26625.8
36100,359.47,26349.1
36200,358.87,26532.8
36300,357.99,26719.1
36400,359.87,26772.5
36500,359.06,26461.3
36600,357.64,26598.1
36700,358.22,26437.1
36800,356.16,26368.6
36900,359.35,26303.3
37000,358.6,26367
37100,359.03,26659.4
37200,358.62,26534.8
37300,358.59,26689.3
37400,359.56,26526.3
37500,358.6,26157.1
37600,358.58,26362.1
37700,359.15,26712.9
37800,359.07,26377.3
37900,358.44,26442.5
38000,358.68,26851.5
38100,357.92,26691
38200,360.36,26549.4
38300,359.9,26496.9
38400,359.42,26436.3
38500,360.04,26499.9
38600,359.95,26668
38700,358.34,26620.7
38800,358.79,26526.2
38900,358.96,26562.8
39000,360.46,26586.7
39100,360.46,26556.8
39200,359.92,26410.8
39300,358.99,26323.1
39400,359.84,26579.3
39500,358.79,26514.5
39600,359.52,26570.6
39700,358.98,26633.6
39800,359.5,26743.9
39900,360.01,26378
40000,359.28,26404.7
40100,359.78,26504.5
40200,359.8,26627.5
40300,359.77,26577.3
40400,359.83,26645.3
40500,359.54,26177.8
40600,359.13,26645.4
40700,359.1,26458
40800,358.94,26605.5
40900,359.71,26419.4
41000,359.93,26537.5
41100,358.26,26219.8
41200,358.54,26579.3
41300,357.38,26654.4
41400,359.58,26729.2
41500,358.15,26228
41600,360.24,26498.4
41700,358.09,26449
41800,360.24,26777.8
41900,359.05,26514.7
42000,359.97,26740.2
42100,359.35,26609.4
42200,359.9,26541
42300,358.52,26695.3
42400,358.83,26823.6
42500,360.3,26637
42600,359.1,26354.2
42700,361.08,26484.6
42800,359.5,26816
42900,359.31,26500.7
43000,358.35,26630.9
43100,359.83,26743.6
43200,360.54,26298.5
43300,357.98,26255.8
43400,359.65,26490.4
43500,360.18,26744.8
43600,358.9,26680.9
43700,358.03,26273.1
43800,357.9,26509.8
43900,359.21,26553.9
44000,360.04,26711.2
44100,359.03,26621.4
44200,358.21,26437.2
44300,359.48,26483.1
