100,307.86,22712.8
200,315.53,22837.7
300,314.63,23393.8
400,312.22,23122.1
500,310.02,23190.3
600,307.25,22940.9
700,300.19,22990
800,308.82,23211.6
900,306.06,23173.7
1000,303.8,23496.4
1100,310.14,23530.7
1200,310.16,23537.6
1300,312.37,23745.6
1400,313.21,23479.4
1500,313.88,23469.4
1600,310.27,23700.4
1700,305.79,23557.4
1800,307.73,23488.1
1900,309.49,23562.9
2000,309.75,23387.3
2100,305.86,23684
2200,310.13,23624.5
2300,302.71,23508.1
2400,299.94,23638.9
2500,307.63,23801.1
2600,309.46,23879.4
2700,304.53,23776.9
2800,305.97,23766.4
2900,303.66,23675.9
3000,303.67,23861.4
3100,297.75,23735.8
3200,305.04,23677.2
3300,296.35,23595.3
3400,305.77,23617.9
3500,302.02,23583.6
3600,296.01,23632
3700,298.82,23840.2
3800,302.73,23689.7
3900,299.55,23767.4
4000,300.87,23830.5
4100,300.04,23835.5
4200,300.44,23693.7
4300,300.35,23898.9
4400,304.82,23895.5
4500,302.71,23792.4
4600,298.04,23859.9
4700,295.67,23718.7
4800,296.76,23791.7
4900,291.65,23641.7
5000,301.11,23622.1
5100,298.82,23633.4
5200,298.32,23792.9
5300,292.74,23696.3
5400,292.46,23609.1
5500,297.35,23636.7
5600,298.68,23805.2
5700,297.73,23757.3
5800,297.54,23857.9
5900,296.47,23871
6000,295.55,23745.5
6100,294.73,23722.6
6200,296.8,23857.3
6300,296.77,23689.8
6400,294.92,23844.1
6500,292.21,23974
6600,290.9,23692.1
6700,294.22,23786.7
6800,290.97,23780.4
6900,297.54,23792.4
7000,297.46,23796.9
7100,295.28,23748.3
7200,296.33,23886.5
7300,293.48,24009.2
7400,298.65,23891.3
7500,293.49,23803
7600,293.19,23830
7700,295.72,23817
7800,290.12,23963.6
7900,290.81,23799.7
8000,290.97,23986.4
8100,293.12,23908.4
8200,291.47,23971.5
8300,290.87,23882.5
8400,292.55,23809
8500,290.23,23810.1
8600,286.67,23931.2
8700,290.88,24120
8800,288.06,23783
8900,288.49,23866.1
9000,293.35,23914.3
9100,283.16,23884.9
9200,288.82,23944.5
9300,286.51,23912.8
9400,286.41,23934.8
9500,285.86,23803.8
9600,288.95,23902.4
9700,292.74,23766.5
9800,284.75,23949.2
9900,288.56,23840.4
10000,287.12,23893.2
10100,283.51,23759.5
10200,284.82,23848.2
10300,279.88,23554.8
10400,291.3,23798
10500,282.45,23944.5
10600,286.7,23980.2
10700,276.34,23928.5
10800,281.17,23912.5
10900,283.09,23884.3
11000,287.43,23831.6
11100,284.2,23800.4
11200,282.12,23775.3
11300,286.01,23923.7
11400,285.24,24003.6
11500,287.64,23869.2
11600,279.01,23927.1
11700,282.21,23689.2
11800,289.19,23978.8
11900,281.27,23741.9
12000,287.51,23843
12100,283.83,24012.4
12200,276.36,23846.2
12300,284.8,23906.4
12400,281.59,23959.7
12500,282.52,23816.5
12600,278.39,23754.6
12700,277.59,23993.1
12800,286.77,23764.9
12900,274.21,23679.7
13000,288.6,23852.3
13100,282.66,23739.7
13200,288.78,23894.7
13300,283.07,23953.8
13400,275.13,23749.1
13500,285.47,23724.5
13600,282.54,23833.8
13700,282.02,23752.9
13800,280.95,23965.6
13900,277.84,23909.4
14000,283.04,23942
14100,279.56,23899.3
14200,278.39,23953.9
14300,273.79,23865.1
14400,271.36,23797.7
14500,277.76,24065.7
14600,279.01,23908.3
14700,273.02,23861.8
14800,277.7,23935.4
14900,271.88,23768.7
15000,270.98,23962.5
15100,282.88,24083.4
15200,274.53,24099.9
15300,271.79,24029.2
15400,279.46,23906
15500,281.97,23981.2
15600,273.54,23971.8
15700,271.26,23895.6
15800,274.16,24117.2
15900,271.81,23793.5
16000,273.62,23958.9
16100,278.32,24025.4
16200,274.36,23932.3
16300,270.45,23858.2
16400,269.84,23886.2
16500,273.48,23823.6
16600,275.54,23986.2
16700,280.6,23877.2
16800,278.87,23914.4
16900,279.33,23995.7
17000,268.77,23821.3
17100,277.19,23917.2
17200,274.56,23909.8
17300,276.27,24029.8
17400,273.73,24239.7
17500,270.33,23891.3
17600,269.86,23971.3
17700,270.72,23881.9
17800,276.12,23667.5
17900,272.6,24042.2
18000,277.06,23978.8
18100,272.77,24100.3
18200,273.97,23785.8
18300,272.42,23925.8
18400,266.58,23803.3
18500,274.89,23832
18600,278.16,23725.7
18700,270.27,23901.3
18800,276.21,23670.2
18900,277.19,23997.1
19000,276.31,23744.2
19100,272.86,23992
19200,277.03,23807.7
19300,274.32,23956.5
19400,278.47,23830
19500,279.5,23982.9
19600,274.24,23949.6
19700,279.85,24016
19800,272.64,24061.3
19900,280.07,24025
20000,279.64,23915.5
20100,274.91,23886
20200,279.88,24033.4
20300,274.04,23910.6
20400,274.34,24065.8
20500,273.63,23978.5
20600,273.89,23906
20700,278.17,23908.3
20800,264.72,23727.4
20900,273.16,23860.1
21000,274.2,23821.2
21100,275.38,23723.3
21200,274.27,23961.7
21300,272.1,23957.4
21400,278.99,24068.1
21500,269.61,23981
21600,271,24106.2
21700,278.75,23929
21800,274.58,23955.4
21900,277.94,23965.2
22000,270.67,23875
22100,270.03,23781.2
22200,264.47,23802.5
22300,270.58,24010.5
22400,275.94,23958.3
22500,278.55,24045.8
22600,268.68,23856.8
22700,272.22,24102.5
22800,274.37,24174.7
22900,273.59,24163
23000,270.21,24159.2
23100,269.01,24025.6
23200,273.16,24027.9
23300,279.96,24018.6
23400,273.2,24126
23500,266.33,23962.3
23600,272.22,23842.7
23700,275.17,24055.5
23800,272.03,23678.8
23900,268.88,24286.5
24000,274.2,24115.9
24100,268.56,24049
24200,275.52,23801.7
24300,274.77,23815.7
24400,278.22,23938.9
24500,273.03,24087.1
24600,276.12,23923
24700,273.02,24264.8
24800,275.71,24058.8
24900,274.01,24039.9
25000,275.65,23888
25100,270.44,23933.6
25200,275.75,24006.9
25300,274.71,23894.2
25400,272.32,24082.5
25500,274.05,23975.1
25600,267.75,23934
25700,274.49,23882.7
25800,279.02,23921.5
25900,270.45,24071
26000,271.13,23936
26100,273.52,24041.9
26200,263.88,23794.1
26300,267.7,24097.6
26400,269.83,23948.8
26500,268.14,24118.7
26600,274.76,23997.7
26700,273.93,24078.2
26800,277.93,23841.9
26900,270.52,24049.7
27000,268.92,24070.6
27100,274.69,24064.3
27200,275.42,24019.4
27300,267.58,23546.2
27400,275.64,23946.6
27500,275.28,23996.3
27600,273.29,23759.4
27700,270.71,23663.2
27800,273.12,24051.1
27900,274.85,24006.2
28000,269.1,24091.2
28100,269.25,24002.7
28200,271.69,24070.4
28300,273.39,23849.3
28400,277.06,23971.6
28500,275.65,23842.3
28600,265.94,23825.9
28700,268.07,23969.5
28800,269.62,23867.2
28900,273.85,23963.3
29000,262.95,23884.1
29100,267.89,24007.5
29200,268.07,24048.5
29300,272.67,24072.7
29400,272.9,24111
29500,270.18,24010.7
29600,266.23,23893.9
29700,273.55,24142.9
29800,269.03,24046.2
29900,267.33,23739.9
30000,272.8,23915.8
30100,268.6,24029.2
30200,267.45,23865
30300,272.24,23964
30400,274.81,24037.7
30500,265.4,23938.5
30600,274.39,23972.8
30700,273.07,24020.8
30800,276.13,24140.4
30900,266.31,23983.6
31000,276.84,24036.2
31100,269.3,23871.8
31200,268.39,23783.4
31300,268.24,24004.2
31400,276.82,24197
31500,273.85,24051
31600,270.73,24046.5
31700,269.11,23962
31800,271.33,23973.5
31900,267.46,23987.6
32000,268.65,23875.8
32100,273.82,24042.2
32200,267.61,23948.4
32300,268.05,23874.1
32400,272.94,24000
32500,269.16,23757.5
32600,273.24,23668.2
32700,266.56,24204.6
32800,273.5,24074.2
32900,272.48,24007.6
33000,271.06,23634
33100,272.09,23671.3
33200,272.8,23860
33300,272.22,24028.3
33400,269.75,24038.4
33500,277.41,24008.4
33600,270.92,24061.7
33700,268.62,24154.4
33800,268.21,24113.8
33900,266.06,24239.8
34000,269.26,23922.3
34100,275.81,23771.3
34200,270.34,23929.4
34300,273.93,24012.3
34400,268.18,24083
34500,272.03,23829.4
34600,275.28,23830.7
34700,264.66,24097.3
34800,267.38,23936.8
34900,267.5,24037.7
35000,270.62,24112.6
35100,270.55,23920.4
35200,266.98,23920.9
35300,271.15,24051.4
35400,272.98,23974.8
35500,281.62,24080.8
35600,268.82,24032.8
35700,265.73,24007.8
35800,271.35,24181.6
35900,271.81,23882.4
36000,265.74,23902.9
36100,275.94,23830.3
36200,274.32,23913
36300,275.49,24021.2
36400,273.4,23834.4
36500,273.58,23654.7
36600,269.09,23685.1
36700,266.55,24146.6
36800,268.87,24036.5
36900,279.03,24156.4
37000,273.38,23857.5
37100,273.22,23957.4
37200,270.92,24015.6
37300,265.31,24096.2
37400,269.18,23925.6
37500,269.53,23990.3
37600,272.22,24087.2
37700,273.92,23846.1
37800,270.16,23999.4
37900,266.87,23719.3
38000,276.07,24263.7
38100,267.82,23936.4
38200,274.31,23990.3
38300,267.6,24193.9
38400,272.36,23972.4
38500,269.15,23887.3
38600,267.21,23880.5
38700,267.56,23885.5
38800,275.09,23903.7
38900,274.43,24029.9
39000,270.11,23932.6
39100,266.2,23943.5
39200,268.68,23912.6
39300,265.09,23910.3
39400,265.79,24103.2
39500,267.93,24210.9
39600,264.74,24180
39700,273.88,24079.6
39800,271.07,23940.2
39900,272.51,23804.7
40000,273.29,24067.5
40100,266.03,24001.4
40200,272.86,24041.6
40300,278.07,24045.6
40400,272.28,23830.6
40500,265.82,23930.9
40600,273.71,24032.8
40700,270.34,23992.4
40800,269.08,24105.4
40900,272.42,23924.5
41000,268.7,23772.7
41100,271.24,24026.3
41200,271.09,24046.5
41300,263.3,24025.1
41400,271.87,24119
41500,264.35,23988.2
41600,270.36,24021.8
41700,265.6,24108.7
41800,265.27,23824.4
41900,269.92,24004.9
42000,263.75,24126.2
42100,272.87,24047.8
42200,269.94,23957.4
42300,272.32,24042.3
42400,267.27,23910.4
42500,272.15,23987.8
42600,272.8,24142.8
42700,276.13,24078.8
42800,270.09,23839.1
42900,266.93,24051.6
43000,263.61,23833.9
43100,267.15,23877.4
43200,273.42,24078.2
43300,267.05,23881
43400,268.48,23860.5
43500,268.27,23878.3
43600,269.2,23916.6
43700,267.84,23767.9
43800,262.7,23850.5
43900,259.47,23647.1
44000,268.04,23861.9
44100,263.91,23840.9
44200,271.72,24195.3
44300,266.72,23785.5
44400,265.09,23850.7
44500,266.32,23927.1
44600,264.4,23981.1
44700,273.15,23900.4
44800,273.69,23738.3
44900,272.98,24141.5
45000,266.08,24129.3
45100,271.64,24099.9
